Material Number,Material Description,Plant,MRP Element Indicator,Item Text,Availability Date,Quantity,Request Date,Requester Email,Reservation No,Deletion Remark,Upload Date,DeleteDate,MSU,Type,Active in System,PDE Checking,Rolling Checking,availability_month,snapshot_extracted,snapshot_ts,snapshot_date,requester_role,te 
80889184.0,H&S SHM 360GX12 Gardenia 2 in 1,A672,H&S Nova 2 in 1 HS,R Material,2026-02-15 00:00:00,406.0,2026-02-01 00:00:00,liu.b.2@pg.com,3518191471, ,2026-02-01 00:00:00,,0.6623078,Material,Yes,,Updated on 2026-02-01,2026-02,2026-02-02 00:53:35.390497+00:00,2026-02-02T08:53:35.407694+08:00,2026-02-02,IOL,
80889184.0,H&S SHM 360GX12 Gardenia 2 in 1,A673,H&S Nova 2 in 1 HS,R Material,2026-02-15 00:00:00,551.0,2026-02-01 00:00:00,liu.b.2@pg.com,3518191472, ,2026-02-01 00:00:00,,0.8988463,Material,Yes,,Updated on 2026-02-01,2026-02,2026-02-02 00:53:35.390497+00:00,2026-02-02T08:53:35.407694+08:00,2026-02-02,IOL,
80889184.0,H&S SHM 360GX12 Gardenia 2 in 1,A680,H&S Nova 2 in 1 HS,R Material,2026-02-15 00:00:00,204.0,2026-02-01 00:00:00,liu.b.2@pg.com,3518191473, ,2026-02-01 00:00:00,,0.3327852,Material,Yes,,Updated on 2026-02-01,2026-02,2026-02-02 00:53:35.390497+00:00,2026-02-02T08:53:35.407694+08:00,2026-02-02,IOL,
80889184.0,H&S SHM 360GX12 Gardenia 2 in 1,A715,H&S Nova 2 in 1 HS,R Material,2026-02-15 00:00:00,55.0,2026-02-01 00:00:00,liu.b.2@pg.com,3518191474, ,2026-02-01 00:00:00,,0.0897215,Material,Yes,,Updated on 2026-02-01,2026-02,2026-02-02 00:53:35.390497+00:00,2026-02-02T08:53:35.407694+08:00,2026-02-02,IOL,
80889184.0,H&S SHM 360GX12 Gardenia 2 in 1,A716,H&S Nova 2 in 1 HS,R Material,2026-02-15 00:00:00,75.0,2026-02-01 00:00:00,liu.b.2@pg.com,3518191475, ,2026-02-01 00:00:00,,0.1223475,Material,Yes,,Updated on 2026-02-01,2026-02,2026-02-02 00:53:35.390497+00:00,2026-02-02T08:53:35.407694+08:00,2026-02-02,IOL,
80889184.0,H&S SHM 360GX12 Gardenia 2 in 1,C816,H&S Nova 2 in 1 HS,R Material,2026-02-15 00:00:00,441.0,2026-02-01 00:00:00,liu.b.2@pg.com,3518191476, ,2026-02-01 00:00:00,,0.7194033,Material,Yes,,Updated on 2026-02-01,2026-02,2026-02-02 00:53:35.390497+00:00,2026-02-02T08:53:35.407694+08:00,2026-02-02,IOL,
80889185.0,H&S SHM 360GX12 Apple 2 in 1,A668,H&S Nova 2 in 1 HS,R Material,2026-02-15 00:00:00,111.0,2026-02-01 00:00:00,liu.b.2@pg.com,3518191477, ,2026-02-01 00:00:00,,0.1810743,Material,Yes,,Updated on 2026-02-01,2026-02,2026-02-02 00:53:35.390497+00:00,2026-02-02T08:53:35.407694+08:00,2026-02-02,IOL,
80889185.0,H&S SHM 360GX12 Apple 2 in 1,A672,H&S Nova 2 in 1 HS,R Material,2026-02-15 00:00:00,405.0,2026-02-01 00:00:00,liu.b.2@pg.com,3518191498, ,2026-02-01 00:00:00,,0.6606765,Material,Yes,,Updated on 2026-02-01,2026-02,2026-02-02 00:53:35.390497+00:00,2026-02-02T08:53:35.407694+08:00,2026-02-02,IOL,
80889185.0,H&S SHM 360GX12 Apple 2 in 1,A673,H&S Nova 2 in 1 HS,R Material,2026-02-15 00:00:00,551.0,2026-02-01 00:00:00,liu.b.2@pg.com,3518191499, ,2026-02-01 00:00:00,,0.8988463,Material,Yes,,Updated on 2026-02-01,2026-02,2026-02-02 00:53:35.390497+00:00,2026-02-02T08:53:35.407694+08:00,2026-02-02,IOL,
80889185.0,H&S SHM 360GX12 Apple 2 in 1,A680,H&S Nova 2 in 1 HS,R Material,2026-02-15 00:00:00,203.0,2026-02-01 00:00:00,liu.b.2@pg.com,3518191500, ,2026-02-01 00:00:00,,0.3311539,Material,Yes,,Updated on 2026-02-01,2026-02,2026-02-02 00:53:35.390497+00:00,2026-02-02T08:53:35.407694+08:00,2026-02-02,IOL,
80889185.0,H&S SHM 360GX12 Apple 2 in 1,A715,H&S Nova 2 in 1 HS,R Material,2026-02-15 00:00:00,56.0,2026-02-01 00:00:00,liu.b.2@pg.com,3518191501, ,2026-02-01 00:00:00,,0.0913528,Material,Yes,,Updated on 2026-02-01,2026-02,2026-02-02 00:53:35.390497+00:00,2026-02-02T08:53:35.407694+08:00,2026-02-02,IOL,
80889185.0,H&S SHM 360GX12 Apple 2 in 1,A716,H&S Nova 2 in 1 HS,R Material,2026-02-15 00:00:00,75.0,2026-02-01 00:00:00,liu.b.2@pg.com,3518191502, ,2026-02-01 00:00:00,,0.1223475,Material,Yes,,Updated on 2026-02-01,2026-02,2026-02-02 00:53:35.390497+00:00,2026-02-02T08:53:35.407694+08:00,2026-02-02,IOL,
80889185.0,H&S SHM 360GX12 Apple 2 in 1,C816,H&S Nova 2 in 1 HS,R Material,2026-02-15 00:00:00,441.0,2026-02-01 00:00:00,liu.b.2@pg.com,3518191503, ,2026-02-01 00:00:00,,0.7194033,Material,Yes,,Updated on 2026-02-01,2026-02,2026-02-02 00:53:35.390497+00:00,2026-02-02T08:53:35.407694+08:00,2026-02-02,IOL,
83906906.0,PTN COND 3MM DMR 160MLX12 P&OL,0386,GAIA sell in sample production needs,R Quotation ,2026-02-03 00:00:00,930.0,2026-01-09 00:00:00,xie.xy@pg.com,3523036047,,2026-01-09 00:00:00,,0.694524,FG,Yes,1.0,,2026-02,2026-02-02 00:53:35.390497+00:00,2026-02-02T08:53:35.407694+08:00,2026-02-02,IOL,
83906908.0,PTN COND 70MLX24 3MM DMR P&OL,0386,GAIA sell in sample production needs,R Quotation ,2026-02-03 00:00:00,600.0,2026-01-09 00:00:00,xie.xy@pg.com,3523036048,,2026-01-09 00:00:00,,0.39204,FG,Yes,1.0,,2026-02,2026-02-02 00:53:35.390497+00:00,2026-02-02T08:53:35.407694+08:00,2026-02-02,IOL,
83906903.0,PTN SHM 470gX12 3MM DMR Purified P&OL,A868,GAIA sell in sample production needs,R Quotation ,2026-02-03 00:00:00,600.0,2026-01-09 00:00:00,xie.xy@pg.com,3523036049,,2026-01-09 00:00:00,,1.27788,FG,Yes,1.0,,2026-02,2026-02-02 00:53:35.390497+00:00,2026-02-02T08:53:35.407694+08:00,2026-02-02,IOL,
83906914.0,PTN SHM 470gX12 3MM DMR Purified Yuzu,A868,GAIA sell in sample production needs,R Quotation ,2026-02-03 00:00:00,600.0,2026-01-09 00:00:00,xie.xy@pg.com,3523036050,,2026-01-09 00:00:00,,1.27788,FG,Yes,1.0,,2026-02,2026-02-02 00:53:35.390497+00:00,2026-02-02T08:53:35.407694+08:00,2026-02-02,IOL,
83906909.0,PTN SHM 300gX12 3MM DMR Purified Yuzu,A868,GAIA sell in sample production needs,R Quotation ,2026-02-03 00:00:00,630.0,2026-01-09 00:00:00,xie.xy@pg.com,3523036051,,2026-01-09 00:00:00,,0.856422,FG,Yes,1.0,,2026-02,2026-02-02 00:53:35.390497+00:00,2026-02-02T08:53:35.407694+08:00,2026-02-02,IOL,
83906904.0,PTN SHM 300gX12 3MM DMR P&OL,A868,GAIA sell in sample production needs,R Quotation ,2026-02-03 00:00:00,1578.0,2026-01-09 00:00:00,xie.xy@pg.com,3523036052,,2026-01-09 00:00:00,,2.1451332,FG,Yes,1.0,,2026-02,2026-02-02 00:53:35.390497+00:00,2026-02-02T08:53:35.407694+08:00,2026-02-02,IOL,
83906913.0,PTN SHM 300gX12 3MM DMR Purified P&OL,A868,GAIA sell in sample production needs,R Quotation ,2026-02-03 00:00:00,630.0,2026-01-09 00:00:00,xie.xy@pg.com,3523046027,,2026-01-09 00:00:00,,0.856422,FG,Yes,1.0,,2026-02,2026-02-02 00:53:35.390497+00:00,2026-02-02T08:53:35.407694+08:00,2026-02-02,IOL,
83906906.0,PTN COND 3MM DMR 160MLX12 P&OL,A868,3MM GAIA 160 COND PQ,R Quotation ,2026-03-16 00:00:00,580.0,2026-01-28 00:00:00,xie.xy@pg.com,3530761290,,2026-01-28 00:00:00,,0.433144,FG,Yes,,,2026-03,2026-02-02 00:53:35.390497+00:00,2026-02-02T08:53:35.407694+08:00,2026-02-02,IOL,
80813635.0,潘婷PRO-V丝质顺滑型洗发露750G,A673,O&O WS protection,FG Rolling,2026-02-06 00:00:00,1099.0,2026-01-30 00:00:00,zhang.h.26@pg.com,3525759744,,2026-01-30 00:00:00,,3.7350614,FG,Yes,4.0,,2026-02,2026-02-02 00:53:35.390497+00:00,2026-02-02T08:53:35.407694+08:00,2026-02-02,CSP,
80813608.0,潘婷PRO-V乳液修护洗发水750G,A673,O&O WS protection,FG Rolling,2026-02-06 00:00:00,1095.0,2026-01-30 00:00:00,zhang.h.26@pg.com,3525759745,,2026-01-30 00:00:00,,3.721467,FG,Yes,4.0,,2026-02,2026-02-02 00:53:35.390497+00:00,2026-02-02T08:53:35.407694+08:00,2026-02-02,CSP,
80880192.0,飘柔滋润去屑洗发露750g,A673,O&O WS protection,FG Rolling,2026-02-06 00:00:00,404.0,2026-01-30 00:00:00,zhang.h.26@pg.com,3525759747,,2026-01-30 00:00:00,,1.3730344,FG,Yes,4.0,,2026-02,2026-02-02 00:53:35.390497+00:00,2026-02-02T08:53:35.407694+08:00,2026-02-02,CSP,
80813626.0,潘婷PRO-V丝质顺滑去屑洗发水750g,A673,O&O WS protection,FG Rolling,2026-02-06 00:00:00,241.0,2026-01-30 00:00:00,zhang.h.26@pg.com,3525759748,,2026-01-30 00:00:00,,0.8190626,FG,Yes,4.0,,2026-02,2026-02-02 00:53:35.390497+00:00,2026-02-02T08:53:35.407694+08:00,2026-02-02,CSP,
80883615.0,飘柔精萃润养洗发露750g,A673,O&O WS protection,FG Rolling,2026-02-06 00:00:00,210.0,2026-01-30 00:00:00,zhang.h.26@pg.com,3525759749,,2026-01-30 00:00:00,,0.713706,FG,Yes,4.0,,2026-02,2026-02-02 00:53:35.390497+00:00,2026-02-02T08:53:35.407694+08:00,2026-02-02,CSP,
80813618.0,潘婷PRO-V乳液修护去屑洗发水750g,A673,O&O WS protection,FG Rolling,2026-02-06 00:00:00,206.0,2026-01-30 00:00:00,zhang.h.26@pg.com,3525759750,,2026-01-30 00:00:00,,0.7001116,FG,Yes,4.0,,2026-02,2026-02-02 00:53:35.390497+00:00,2026-02-02T08:53:35.407694+08:00,2026-02-02,CSP,
80841222.0,海飞丝去屑丝质柔滑型洗发露750克,A673,O&O WS protection,FG Rolling,2026-02-06 00:00:00,190.0,2026-01-30 00:00:00,zhang.h.26@pg.com,3525759751,,2026-01-30 00:00:00,,0.645734,FG,Yes,4.0,,2026-02,2026-02-02 00:53:35.390497+00:00,2026-02-02T08:53:35.407694+08:00,2026-02-02,CSP,
80841221.0,海飞丝去屑清爽控油型洗发露750克,A673,O&O WS protection,FG Rolling,2026-02-06 00:00:00,135.0,2026-01-30 00:00:00,zhang.h.26@pg.com,3525759753,,2026-01-30 00:00:00,,0.458811,FG,Yes,4.0,,2026-02,2026-02-02 00:53:35.390497+00:00,2026-02-02T08:53:35.407694+08:00,2026-02-02,CSP,
80812166.0,潘婷PRO-V水润滋养型洗发露750g,A673,O&O WS protection,FG Rolling,2026-02-06 00:00:00,108.0,2026-01-30 00:00:00,zhang.h.26@pg.com,3525759754,,2026-01-30 00:00:00,,0.3670488,FG,Yes,4.0,,2026-02,2026-02-02 00:53:35.390497+00:00,2026-02-02T08:53:35.407694+08:00,2026-02-02,CSP,
80812167.0,潘婷PRO-V强韧防断型洗发露750g,A673,O&O WS protection,FG Rolling,2026-02-06 00:00:00,76.0,2026-01-30 00:00:00,zhang.h.26@pg.com,3525759755,,2026-01-30 00:00:00,,0.2582936,FG,Yes,4.0,,2026-02,2026-02-02 00:53:35.390497+00:00,2026-02-02T08:53:35.407694+08:00,2026-02-02,CSP,
80813635.0,潘婷PRO-V丝质顺滑型洗发露750G,C816,O&O WS protection,FG Rolling,2026-02-06 00:00:00,824.0,2026-01-30 00:00:00,zhang.h.26@pg.com,3525759756,,2026-01-30 00:00:00,,2.8004464,FG,Yes,4.0,,2026-02,2026-02-02 00:53:35.390497+00:00,2026-02-02T08:53:35.407694+08:00,2026-02-02,CSP,
80813608.0,潘婷PRO-V乳液修护洗发水750G,C816,O&O WS protection,FG Rolling,2026-02-06 00:00:00,821.0,2026-01-30 00:00:00,zhang.h.26@pg.com,3525759757,,2026-01-30 00:00:00,,2.7902506,FG,Yes,4.0,,2026-02,2026-02-02 00:53:35.390497+00:00,2026-02-02T08:53:35.407694+08:00,2026-02-02,CSP,
80880192.0,飘柔滋润去屑洗发露750g,C816,O&O WS protection,FG Rolling,2026-02-06 00:00:00,713.0,2026-01-30 00:00:00,zhang.h.26@pg.com,3525760158,,2026-01-30 00:00:00,,2.4232018,FG,Yes,4.0,,2026-02,2026-02-02 00:53:35.390497+00:00,2026-02-02T08:53:35.407694+08:00,2026-02-02,CSP,
80813626.0,潘婷PRO-V丝质顺滑去屑洗发水750g,C816,O&O WS protection,FG Rolling,2026-02-06 00:00:00,424.0,2026-01-30 00:00:00,zhang.h.26@pg.com,3525760159,,2026-01-30 00:00:00,,1.4410064,FG,Yes,4.0,,2026-02,2026-02-02 00:53:35.390497+00:00,2026-02-02T08:53:35.407694+08:00,2026-02-02,CSP,
80883615.0,飘柔精萃润养洗发露750g,C816,O&O WS protection,FG Rolling,2026-02-06 00:00:00,371.0,2026-01-30 00:00:00,zhang.h.26@pg.com,3525760161,,2026-01-30 00:00:00,,1.2608806,FG,Yes,4.0,,2026-02,2026-02-02 00:53:35.390497+00:00,2026-02-02T08:53:35.407694+08:00,2026-02-02,CSP,
80813618.0,潘婷PRO-V乳液修护去屑洗发水750g,C816,O&O WS protection,FG Rolling,2026-02-06 00:00:00,364.0,2026-01-30 00:00:00,zhang.h.26@pg.com,3525760166,,2026-01-30 00:00:00,,1.2370904,FG,Yes,4.0,,2026-02,2026-02-02 00:53:35.390497+00:00,2026-02-02T08:53:35.407694+08:00,2026-02-02,CSP,
80841222.0,海飞丝去屑丝质柔滑型洗发露750克,C816,O&O WS protection,FG Rolling,2026-02-06 00:00:00,335.0,2026-01-30 00:00:00,zhang.h.26@pg.com,3525760172,,2026-01-30 00:00:00,,1.138531,FG,Yes,4.0,,2026-02,2026-02-02 00:53:35.390497+00:00,2026-02-02T08:53:35.407694+08:00,2026-02-02,CSP,
80841221.0,海飞丝去屑清爽控油型洗发露750克,C816,O&O WS protection,FG Rolling,2026-02-06 00:00:00,238.0,2026-01-30 00:00:00,zhang.h.26@pg.com,3525760174,,2026-01-30 00:00:00,,0.8088668,FG,Yes,4.0,,2026-02,2026-02-02 00:53:35.390497+00:00,2026-02-02T08:53:35.407694+08:00,2026-02-02,CSP,
80812166.0,潘婷PRO-V水润滋养型洗发露750g,C816,O&O WS protection,FG Rolling,2026-02-06 00:00:00,189.0,2026-01-30 00:00:00,zhang.h.26@pg.com,3525760175,,2026-01-30 00:00:00,,0.6423354,FG,Yes,4.0,,2026-02,2026-02-02 00:53:35.390497+00:00,2026-02-02T08:53:35.407694+08:00,2026-02-02,CSP,
80812167.0,潘婷PRO-V强韧防断型洗发露750g,C816,O&O WS protection,FG Rolling,2026-02-06 00:00:00,133.0,2026-01-30 00:00:00,zhang.h.26@pg.com,3525760176,,2026-01-30 00:00:00,,0.4520138,FG,Yes,4.0,,2026-02,2026-02-02 00:53:35.390497+00:00,2026-02-02T08:53:35.407694+08:00,2026-02-02,CSP,
80813635.0,潘婷PRO-V丝质顺滑型洗发露750G,A680,O&O WS protection,FG Rolling,2026-02-06 00:00:00,179.0,2026-01-30 00:00:00,zhang.h.26@pg.com,3525760209,,2026-01-30 00:00:00,,0.6083494,FG,Yes,4.0,,2026-02,2026-02-02 00:53:35.390497+00:00,2026-02-02T08:53:35.407694+08:00,2026-02-02,CSP,
80813608.0,潘婷PRO-V乳液修护洗发水750G,A680,O&O WS protection,FG Rolling,2026-02-06 00:00:00,178.0,2026-01-30 00:00:00,zhang.h.26@pg.com,3525760210,,2026-01-30 00:00:00,,0.6049508,FG,Yes,4.0,,2026-02,2026-02-02 00:53:35.390497+00:00,2026-02-02T08:53:35.407694+08:00,2026-02-02,CSP,
80880192.0,飘柔滋润去屑洗发露750g,A680,O&O WS protection,FG Rolling,2026-02-06 00:00:00,154.0,2026-01-30 00:00:00,zhang.h.26@pg.com,3525760211,,2026-01-30 00:00:00,,0.5233844,FG,Yes,4.0,,2026-02,2026-02-02 00:53:35.390497+00:00,2026-02-02T08:53:35.407694+08:00,2026-02-02,CSP,
80813626.0,潘婷PRO-V丝质顺滑去屑洗发水750g,A680,O&O WS protection,FG Rolling,2026-02-06 00:00:00,92.0,2026-01-30 00:00:00,zhang.h.26@pg.com,3525760212,,2026-01-30 00:00:00,,0.3126712,FG,Yes,4.0,,2026-02,2026-02-02 00:53:35.390497+00:00,2026-02-02T08:53:35.407694+08:00,2026-02-02,CSP,
80883615.0,飘柔精萃润养洗发露750g,A680,O&O WS protection,FG Rolling,2026-02-06 00:00:00,81.0,2026-01-30 00:00:00,zhang.h.26@pg.com,3525760213,,2026-01-30 00:00:00,,0.2752866,FG,Yes,4.0,,2026-02,2026-02-02 00:53:35.390497+00:00,2026-02-02T08:53:35.407694+08:00,2026-02-02,CSP,
80813618.0,潘婷PRO-V乳液修护去屑洗发水750g,A680,O&O WS protection,FG Rolling,2026-02-06 00:00:00,79.0,2026-01-30 00:00:00,zhang.h.26@pg.com,3525760214,,2026-01-30 00:00:00,,0.2684894,FG,Yes,4.0,,2026-02,2026-02-02 00:53:35.390497+00:00,2026-02-02T08:53:35.407694+08:00,2026-02-02,CSP,
80841222.0,海飞丝去屑丝质柔滑型洗发露750克,A680,O&O WS protection,FG Rolling,2026-02-06 00:00:00,73.0,2026-01-30 00:00:00,zhang.h.26@pg.com,3525760215,,2026-01-30 00:00:00,,0.2480978,FG,Yes,4.0,,2026-02,2026-02-02 00:53:35.390497+00:00,2026-02-02T08:53:35.407694+08:00,2026-02-02,CSP,
80841221.0,海飞丝去屑清爽控油型洗发露750克,A680,O&O WS protection,FG Rolling,2026-02-06 00:00:00,51.0,2026-01-30 00:00:00,zhang.h.26@pg.com,3525760216,,2026-01-30 00:00:00,,0.1733286,FG,Yes,4.0,,2026-02,2026-02-02 00:53:35.390497+00:00,2026-02-02T08:53:35.407694+08:00,2026-02-02,CSP,
80812166.0,潘婷PRO-V水润滋养型洗发露750g,A680,O&O WS protection,FG Rolling,2026-02-06 00:00:00,41.0,2026-01-30 00:00:00,zhang.h.26@pg.com,3525760218,,2026-01-30 00:00:00,,0.1393426,FG,Yes,4.0,,2026-02,2026-02-02 00:53:35.390497+00:00,2026-02-02T08:53:35.407694+08:00,2026-02-02,CSP,
80812167.0,潘婷PRO-V强韧防断型洗发露750g,A680,O&O WS protection,FG Rolling,2026-02-06 00:00:00,29.0,2026-01-30 00:00:00,zhang.h.26@pg.com,3525760221,,2026-01-30 00:00:00,,0.0985594,FG,Yes,4.0,,2026-02,2026-02-02 00:53:35.390497+00:00,2026-02-02T08:53:35.407694+08:00,2026-02-02,CSP,
21297317.0,BC840 M100-25 3.0TAS 0.25Slsf NaBz 0.7WR,0386,HR Rose COND Tube M1,RM Material,2026-04-01 00:00:00,6000.0,2026-01-20 00:00:00,chen.g.9@pg.com,3527401555,,2026-01-20 00:00:00,,2.2,Material,Yes,,,2026-04,2026-02-02 00:53:35.390497+00:00,2026-02-02T08:53:35.407694+08:00,2026-02-02,IOL,
90360396.0,FLORAISON BC 2022C,0386,H&S Top 5 Variants restage RM wave 1,R Quotation ,2026-05-06 00:00:00,72.0,2026-01-20 00:00:00,liu.b.2@pg.com;yang.j.22@pg.com;zheng.hb@pg.com;he.wq@pg.com,3527401556,,2026-01-20 00:00:00,,7.2e-06,FG,Yes,,,2026-05,2026-02-02 00:53:35.390497+00:00,2026-02-02T08:53:35.407694+08:00,2026-02-02,IOL,
90360396.0,FLORAISON BC 2022C,A868,H&S Top 5 Variants restage RM wave 1,R Quotation ,2026-05-06 00:00:00,96.0,2026-01-20 00:00:00,liu.b.2@pg.com;yang.j.22@pg.com;zheng.hb@pg.com;he.wq@pg.com,3527401557,,2026-01-20 00:00:00,,9.6e-06,FG,Yes,,,2026-05,2026-02-02 00:53:35.390497+00:00,2026-02-02T08:53:35.407694+08:00,2026-02-02,IOL,
90360396.0,FLORAISON BC 2022C,1864,H&S Top 5 Variants restage RM wave 1,R Quotation ,2026-03-01 00:00:00,72.0,2026-01-20 00:00:00,liu.b.2@pg.com;yang.j.22@pg.com;zheng.hb@pg.com;he.wq@pg.com,3527401918,,2026-01-20 00:00:00,,7.2e-06,FG,Yes,,,2026-03,2026-02-02 00:53:35.390497+00:00,2026-02-02T08:53:35.407694+08:00,2026-02-02,IOL,
20263785.0,Collagen Amino Acids - PrimG,0386,H&S Top 5 Variants restage RM wave 1,RM Material,2026-05-06 00:00:00,162.0,2026-01-20 00:00:00,liu.b.2@pg.com;yang.j.22@pg.com;zheng.hb@pg.com;he.wq@pg.com,3527401919,,2026-01-20 00:00:00,,0.0594,Material,Yes,,,2026-05,2026-02-02 00:53:35.390497+00:00,2026-02-02T08:53:35.407694+08:00,2026-02-02,IOL,
20263785.0,Collagen Amino Acids - PrimG,A868,H&S Top 5 Variants restage RM wave 1,RM Material,2026-05-06 00:00:00,162.0,2026-01-20 00:00:00,liu.b.2@pg.com;yang.j.22@pg.com;zheng.hb@pg.com;he.wq@pg.com,3527401920,,2026-01-20 00:00:00,,0.0594,Material,Yes,,,2026-05,2026-02-02 00:53:35.390497+00:00,2026-02-02T08:53:35.407694+08:00,2026-02-02,IOL,
21452363.0,Pure Refresh 2025C,0386,H&S Top 5 Variants restage RM wave 1,RM Material,2026-03-01 00:00:00,180.0,2026-01-20 00:00:00,liu.b.2@pg.com;yang.j.22@pg.com;zheng.hb@pg.com;he.wq@pg.com,3527401921,,2026-01-20 00:00:00,,1.8e-05,Material,Mismatch: Qty,,,2026-03,2026-02-02 00:53:35.390497+00:00,2026-02-02T08:53:35.407694+08:00,2026-02-02,IOL,
21452363.0,Pure Refresh 2025C,A868,H&S Top 5 Variants restage RM wave 1,RM Material,2026-03-01 00:00:00,180.0,2026-01-20 00:00:00,liu.b.2@pg.com;yang.j.22@pg.com;zheng.hb@pg.com;he.wq@pg.com,3527401923,,2026-01-20 00:00:00,,1.8e-05,Material,Mismatch: Qty,,,2026-03,2026-02-02 00:53:35.390497+00:00,2026-02-02T08:53:35.407694+08:00,2026-02-02,IOL,
21452363.0,Pure Refresh 2025C,1864,H&S Top 5 Variants restage RM wave 1,RM Material,2026-03-01 00:00:00,180.0,2026-01-20 00:00:00,liu.b.2@pg.com;yang.j.22@pg.com;zheng.hb@pg.com;he.wq@pg.com,3527401924,,2026-01-20 00:00:00,,1.8e-05,Material,Mismatch: Qty,,,2026-03,2026-02-02 00:53:35.390497+00:00,2026-02-02T08:53:35.407694+08:00,2026-02-02,IOL,
83900171.0,H&S SHM 360g*12 IRM Oil Control Rose,A673,H&S Core+ Max KOL直播 HS,R Material,2026-02-15 00:00:00,1300.0,2026-02-01 00:00:00,liu.b.2@pg.com,3527401926,,2026-02-01 00:00:00,,2.12069,Material,Yes,,Updated on 2026-02-01,2026-02,2026-02-02 00:53:35.390497+00:00,2026-02-02T08:53:35.407694+08:00,2026-02-02,IOL,
83900171.0,H&S SHM 360g*12 IRM Oil Control Rose,C816,H&S Core+ Max KOL直播 HS,R Material,2026-02-15 00:00:00,1330.0,2026-02-01 00:00:00,liu.b.2@pg.com,3527401927,,2026-02-01 00:00:00,,2.169629,Material,Yes,,Updated on 2026-02-01,2026-02,2026-02-02 00:53:35.390497+00:00,2026-02-02T08:53:35.407694+08:00,2026-02-02,IOL,
83900171.0,H&S SHM 360g*12 IRM Oil Control Rose,A672,H&S Core+ Max KOL直播 HS,R Material,2026-02-15 00:00:00,1330.0,2026-02-01 00:00:00,liu.b.2@pg.com,3527401928,,2026-02-01 00:00:00,,2.169629,Material,Yes,,Updated on 2026-02-01,2026-02,2026-02-02 00:53:35.390497+00:00,2026-02-02T08:53:35.407694+08:00,2026-02-02,IOL,
80813622.0,PNT SHM 500GX12 MILKY TREATMENT,A668,TMS pattern lean forward,FG Rolling,2026-02-06 00:00:00,143.0,2026-01-30 00:00:00,zhang.h.26@pg.com,3527401929,,2026-01-30 00:00:00,,0.3429998,FG,Yes,4.0,,2026-02,2026-02-02 00:53:35.390497+00:00,2026-02-02T08:53:35.407694+08:00,2026-02-02,CSP,
80813622.0,PNT SHM 500GX12 MILKY TREATMENT,A672,TMS pattern lean forward,FG Rolling,2026-02-06 00:00:00,274.0,2026-01-30 00:00:00,zhang.h.26@pg.com,3527401930,,2026-01-30 00:00:00,,0.6572164,FG,Yes,4.0,,2026-02,2026-02-02 00:53:35.390497+00:00,2026-02-02T08:53:35.407694+08:00,2026-02-02,CSP,
80813622.0,PNT SHM 500GX12 MILKY TREATMENT,A680,TMS pattern lean forward,FG Rolling,2026-02-06 00:00:00,138.0,2026-01-30 00:00:00,zhang.h.26@pg.com,3527401931,,2026-01-30 00:00:00,,0.3310068,FG,Yes,4.0,,2026-02,2026-02-02 00:53:35.390497+00:00,2026-02-02T08:53:35.407694+08:00,2026-02-02,CSP,
80813622.0,PNT SHM 500GX12 MILKY TREATMENT,A715,TMS pattern lean forward,FG Rolling,2026-02-06 00:00:00,45.0,2026-01-30 00:00:00,zhang.h.26@pg.com,3527401932,,2026-01-30 00:00:00,,0.107937,FG,Yes,4.0,,2026-02,2026-02-02 00:53:35.390497+00:00,2026-02-02T08:53:35.407694+08:00,2026-02-02,CSP,
80813622.0,PNT SHM 500GX12 MILKY TREATMENT,A716,TMS pattern lean forward,FG Rolling,2026-02-06 00:00:00,44.0,2026-01-30 00:00:00,zhang.h.26@pg.com,3527401933,,2026-01-30 00:00:00,,0.1055384,FG,Yes,4.0,,2026-02,2026-02-02 00:53:35.390497+00:00,2026-02-02T08:53:35.407694+08:00,2026-02-02,CSP,
80813622.0,PNT SHM 500GX12 MILKY TREATMENT,C816,TMS pattern lean forward,FG Rolling,2026-02-06 00:00:00,242.0,2026-01-30 00:00:00,zhang.h.26@pg.com,3527401934,,2026-01-30 00:00:00,,0.5804612,FG,Yes,4.0,,2026-02,2026-02-02 00:53:35.390497+00:00,2026-02-02T08:53:35.407694+08:00,2026-02-02,CSP,
80813616.0,PNT SHM 500GX12 SILKY SMOOTH,A668,TMS pattern lean forward,FG Rolling,2026-02-06 00:00:00,124.0,2026-01-30 00:00:00,zhang.h.26@pg.com,3527401935,,2026-01-30 00:00:00,,0.2809468,FG,Yes,4.0,,2026-02,2026-02-02 00:53:35.390497+00:00,2026-02-02T08:53:35.407694+08:00,2026-02-02,CSP,
80813616.0,PNT SHM 500GX12 SILKY SMOOTH,A672,TMS pattern lean forward,FG Rolling,2026-02-06 00:00:00,220.0,2026-01-30 00:00:00,zhang.h.26@pg.com,3527401936,,2026-01-30 00:00:00,,0.498454,FG,Yes,4.0,,2026-02,2026-02-02 00:53:35.390497+00:00,2026-02-02T08:53:35.407694+08:00,2026-02-02,CSP,
80813616.0,PNT SHM 500GX12 SILKY SMOOTH,A673,TMS pattern lean forward,FG Rolling,2026-02-06 00:00:00,394.0,2026-01-30 00:00:00,zhang.h.26@pg.com,3527401937,,2026-01-30 00:00:00,,0.8926858,FG,Yes,4.0,,2026-02,2026-02-02 00:53:35.390497+00:00,2026-02-02T08:53:35.407694+08:00,2026-02-02,CSP,
